Using report2.sqlite export for stats reports.
Exporting [/opt/nvidia/nsight-systems/2020.4.3/target-linux-x64/reports/gpukernsum.py report2.sqlite] to console... 

Time(%),Total Time (ns),Instances,Average,Minimum,Maximum,Name
0.1,5838463,1100,5307.7,4640,12608,"wave_solve_13(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5700466,1100,5182.2,4608,11968,"wave_solve_106(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5693413,1100,5175.8,4704,11744,"wave_solve_4(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5561802,1100,5056.2,4768,11968,"wave_solve_7(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5505628,1100,5005.1,4511,13280,"wave_solve_5(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5430715,1100,4937.0,4704,8288,"wave_solve_110(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5426544,1100,4933.2,4576,10880,"wave_solve_12(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5358683,1100,4871.5,4351,13088,"wave_solve_111(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5317141,1100,4833.8,4352,12704,"wave_solve_9(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5237262,1100,4761.1,4543,9344,"wave_solve_114(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5229083,1100,4753.7,4384,10656,"wave_solve_108(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5221017,1100,4746.4,4448,13025,"wave_solve_107(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5201808,1100,4728.9,4448,13024,"wave_solve_2(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5170004,1100,4700.0,4479,12384,"wave_solve_0(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5164183,1100,4694.7,4511,8256,"wave_solve_113(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5146618,1100,4678.7,4416,10976,"wave_solve_10(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5123310,1100,4657.6,4384,12320,"wave_solve_3(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5119477,1100,4654.1,4448,11649,"wave_solve_115(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5108221,1100,4643.8,4448,9792,"wave_solve_1(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,5079641,1100,4617.9,4128,12927,"wave_solve_109(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,4938705,1100,4489.7,4224,9056,"wave_solve_112(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,4665140,1100,4241.0,4064,12672,"wave_solve_116(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,4630179,1100,4209.3,4000,13056,"wave_solve_117(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"
0.1,4458160,1100,4052.9,3872,12000,"wave_solve_118(WaveInputParams*, WaveModelParams*, WaveOutputParams*)"

